ISO;pais;desenvolvido;ano;unemployment;ppp;ppp_2011;gdp_npc;gross_fixed;share_manuf_gdp;sahre_ind_gdp;share_ind_emplo;export_devel;export_industrial;export_manuf;import_devel;import_industrial;import_manuf;exp_imp_manuf;exp_imp_ind;exp_imp_dev;l_ppp;l_ppp_2011;l2_ppp;l2_ppp_2011;r_exp_imp_manuf;r_export_manuf;r_import_manuf
ZAF;SouthAfrica;0;2000;23;7700,57;9715,25;3,46E+11;15,6161;17,4733;29,0657;24,376;8068524482;14055307339;12246316283;8521127634;17907388687;12246316283;24492632566;31962696026;16589652116;8,949;9,1815;80,0855;84,2991;0,0708;0,0354;0,0354
ZAF;SouthAfrica;0;2005;24,65;9847,04;11059,23;4,69E+11;17,2464;16,2583;27,1374;25,684;15509706656;30932300987;23488880510;22672593138;31756330309;23488880510;46977761020;62688631296;38182299794;9,1949;9,311;84,5467;86,6951;0,1002;0,0501;0,0501
ZAF;SouthAfrica;0;2010;24,875;11815,65;12059,56;6,01E+11;19,266;13,0531;27,3813;24,403;44757661432;36939948767;38204216960;42366177738;39694620431;38204216960;76408433920;76634569198;87123839170;9,3772;9,3976;87,9315;88,3151;0,1272;0,0636;0,0636
ZAF;SouthAfrica;0;2015;25,35;13310,82;12500,02;7,29E+11;20,4433;12,003;26,0427;23,828;39170786349;26510896784;31588199974;45017631400;33839464737;31588199974;63176399948;60350361521;84188417749;9,4963;9,4335;90,1803;88,9906;0,0867;0,0433;0,0433
ESP;Spain;1;1995;22,9;18495,15;25367,08;7,34E+11;22,0217;16,2909;28,3631;30,203;13749973631;72343689923;69842769721;20549492239;86553405007;69842769721;1,4E+11;1,59E+11;34299465870;9,8253;10,1412;96,5358;102,8441;0,1904;0,0952;0,0952
ESP;Spain;1;2000;13,857;24053,29;30346,27;9,75E+11;26,1444;16,1868;27,885;30,828;17332691053;93185252806;87848506274;34456722218;1,16E+11;87848506274;1,76E+11;2,09E+11;51789413271;10,088;10,3204;101,7683;106,5113;0,1801;0,0901;0,0901
ESP;Spain;1;2005;9,153;29650;33299,98;1,29E+18;29,8917;14,1041;27,2845;29,57;30375413167;1,56E+11;1,47E+11;76651661599;2,05E+11;1,47E+11;2,94E+11;3,61E+11;1,07E+11;10,2972;10,4133;106,0327;108,4371;0,2273;0,1137;0,1137
ESP;Spain;1;2010;19,858;32251,85;32917,62;1,5E+18;23,0344;12,1595;23,8223;22,974;47691283057;1,87E+11;1,77E+11;1,06E+11;1,97E+11;1,77E+11;3,54E+11;3,85E+11;1,53E+11;10,3813;10,4018;107,772;108,1967;0,2358;0,1179;0,1179
ESP;Spain;1;2015;22,058;34835,17;32713,27;1,62E+18;19,8349;12,8982;21,427;19,904;62877820463;2,06E+11;1,98E+11;1,01E+11;1,94E+11;1,98E+11;3,96E+11;4E+11;1,64E+11;10,4584;10,3955;109,3778;108,0672;0,2449;0,1224;0,1224
LKA;SriLanka;0;1995;12,267;3256,95;4467,08;56280000000;25,5888;14,0913;26,684;24,823;586972000;2867194000;2620935000;2895378000;1977584000;2620935000;5241870000;4844778000;3482350000;8,0885;8,4045;65,4246;70,6355;0,0931;0,0466;0,0466
LKA;SriLanka;0;2000;7,573;4496,22;5672,55;83032000000;28,0361;15,0545;27,3181;23,366;1001797341;4120536475;3914736144;3901450432;2259487956;3914736144;7829472288;6380024431;4903247773;8,411;8,6434;70,7448;74,7083;0,0943;0,0471;0,0471
LKA;SriLanka;0;2005;7,7;5738,58;6445,01;1,13E+11;23,372;19,513;30,1881;27,287;1565553334;4273407287;4015548253;5926824202;2359423310;4015548253;8031096506;6632830597;7492377536;8,655;8,7711;74,9085;76,9315;0,0713;0,0357;0,0357
LKA;SriLanka;0;2010;5;8164,39;8332,93;1,69E+11;23,7438;20,0026;26,6442;24,89;2605468390;5191375466;5084749095;9315853673;3001165546;5084749095;10169498190;8192541012;11921322063;9,0075;9,028;81,1357;81,5042;0,0602;0,0301;0,0301
LKA;SriLanka;0;2015;4,7;11798,38;11079,71;2,47E+11;25,6998;18,5367;27,1695;25,535;3371551747;6647958033;7097917508;14067285699;4598466989;7097917508;14195835016;11246425022;17438837446;9,3757;9,3129;87,9041;86,7296;0,0574;0,0287;0,0287
SDN;Sudan;0;1995;14,618;1943,66;2665,84;54325000000;5,5392;4,6276;10,1623;17,927;283864810;246539005;35079704;594750766;538973423;35079704;70159408;785512428;878615576;7,5723;7,8883;57,3402;62,2249;0,0013;0,0006;0,0006
SDN;Sudan;0;2000;15,2;2618,59;3303,68;81438000000;18,5691;8,3016;20,0797;20,57;1209805802;419261364;79888394;936527164;595534503;79888394;159776788;1014795867;2146332966;7,8704;8,1028;61,9431;65,6552;0,002;0,001;0,001
SDN;Sudan;0;2005;17,01;3593,65;4036,04;1,27E+11;23,1363;6,7083;26,8754;21,428;3232983633;1269726690;62528175;4673600147;2540033224;62528175;125056350;3809759914;7906583780;8,1869;8,303;67,0257;68,9401;0,001;0,0005;0,0005
SDN;Sudan;0;2010;13,733;4166,53;4252,54;1,67E+11;20,091;5,6214;26,9193;22,606;10416189614;1112647026;58388891;7053073474;2671529623;58388891;116777782;3784176649;17469263088;8,3348;8,3553;69,4695;69,8106;0,0007;0,0003;0,0003
SDN;Sudan;0;2015;21,6;4417,71;4148,62;1,7E+11;15,61;;2,0732;18,922;2903249871;264192904;96817867;7655813239;1610323854;96817867;193635734;1874516758;10559063110;8,3934;8,3305;70,4488;69,3977;0,0011;0,0006;0,0006
SWE;Sweden;1;1995;10,417;22693,14;31124,84;2,01E+11;19,5084;19,9124;27,3748;24,72;9319757228;63591902965;60871316056;4561015171;54144413799;60871316056;1,22E+11;1,18E+11;13880772399;10,0298;10,3458;100,5972;107,0348;0,607;0,3035;0,3035
SWE;Sweden;1;2000;6,342;29256,99;36911,4;2,6E+11;22,0964;20,311;26,8396;24,603;12711070599;73343854201;71074738863;6412062935;65762582427;71074738863;1,42E+11;1,39E+11;19123133534;10,2839;10,5163;105,7581;110,5921;0,547;0,2735;0,2735
SWE;Sweden;1;2005;7,642;36735,03;41257,19;3,32E+11;22,1375;18,0811;26,1264;22,078;17717064940;1,09E+11;1,02E+11;10815223203;97008784303;1,02E+11;2,04E+11;2,06E+11;28532288143;10,5115;10,6276;110,4913;112,9455;0,6146;0,3073;0,3073
SWE;Sweden;1;2010;8,575;42021,51;42888,96;3,96E+11;22,2533;16,3426;25,4361;19,883;26056916059;1,23E+11;1,18E+11;18586944027;1,22E+11;1,18E+11;2,36E+11;2,45E+11;44643860086;10,6459;10,6664;113,336;113,7714;0,5965;0,2982;0,2982
SWE;Sweden;1;2015;7,4;48518,83;45563,41;4,78E+11;23,5658;13,6854;21,6819;18,288;22575519863;1,11E+11;1,05E+11;17571543082;1,16E+11;1,05E+11;2,1E+11;2,27E+11;40147062945;10,7897;10,7269;116,4178;115,0655;0,439;0,2195;0,2195
TWN;TaiwanProvinceofChina;1;1995;1,79;15535,18;21307,32;3,32E+11;;;;;50684682128;58149420720;1,03E+11;27621345800;71699392280;1,03E+11;2,07E+11;1,3E+11;78306027928;9,6509;9,9668;93,1391;99,3372;0,6224;0,3112;0,3112
TWN;TaiwanProvinceofChina;1;2000;2,99;21590,45;27239,09;4,81E+11;;;;;67516244385;79365718261;1,41E+11;50027640212;86524272815;1,41E+11;2,82E+11;1,66E+11;1,18E+11;9,98;10,2124;99,6005;104,2933;0,5865;0,2932;0,2932
TWN;TaiwanProvinceofChina;1;2005;4,13;28914,98;32474,47;6,58E+11;;;;;1,16E+11;70531936834;1,72E+11;82854810386;93593906559;1,72E+11;3,43E+11;1,64E+11;1,99E+11;10,2721;10,3882;105,5163;107,9149;0,5217;0,2608;0,2608
TWN;TaiwanProvinceofChina;1;2010;5,21;38592,76;39389,44;8,94E+11;;;;;1,86E+11;83503160412;2,45E+11;1,31E+11;1,13E+11;2,45E+11;4,9E+11;1,96E+11;3,17E+11;10,5608;10,5813;111,5309;111,9629;0,5477;0,2738;0,2738
TWN;TaiwanProvinceofChina;1;2015;3,78;46955,81;44095,6;1,1E+18;;;;;1,92E+11;84455428627;2,54E+11;1,21E+11;98681678622;2,54E+11;5,08E+11;1,83E+11;3,13E+11;10,757;10,6941;115,7122;114,3641;0,4606;0,2303;0,2303
THA;Thailand;0;1995;;6842,19;9384,42;4,07E+11;41,3212;26,4667;37,5265;19,904;23979629816;30376248756;40029838109;23235331750;44561992086;40029838109;80059676218;74938240842;47214961566;8,8309;9,1468;77,9841;83,6641;0,1968;0,0984;0,0984
THA;Thailand;0;2000;;7357,92;9282,95;4,59E+11;21,5749;28,5927;36,8396;19,095;28684512815;39763803205;51082736289;28937471156;31906364757;51082736289;1,02E+11;71670167962;57621983971;8,9035;9,1359;79,2729;83,4653;0,2228;0,1114;0,1114
THA;Thailand;0;2005;1,858;10305,17;11573,75;6,71E+11;27,7126;29,7938;38,6291;20,273;56358101227;53160242032;83342299960;64314901878;51571088500;83342299960;1,67E+11;1,05E+11;1,21E+11;9,2404;9,3565;85,385;87,544;0,2483;0,1241;0,1241
THA;Thailand;0;2010;1,05;13187,95;13460,19;8,88E+11;23,9927;31,0717;40,0127;20,644;1,14E+11;79227669211;1,4E+11;1,02E+11;75677568294;1,4E+11;2,8E+11;1,55E+11;2,16E+11;9,4871;9,5075;90,0043;90,3924;0,315;0,1575;0,1575
THA;Thailand;0;2015;0,889;16198,97;15212,24;1,12E+18;24,5386;27,5035;36,2205;23,681;1,29E+11;80811606113;1,57E+11;1,25E+11;74153532136;1,57E+11;3,14E+11;1,55E+11;2,54E+11;9,6927;9,6299;93,9485;92,7341;0,2817;0,1408;0,1408
TLS;Timor-Leste;0;1995;;;;;;;;8,89;;;;;;;;;;;;;;;;
TLS;Timor-Leste;0;2000;;1998,64;2521,54;1793000000;31,692;2,1121;31,0501;8,393;;;;;;;;;;7,6002;7,8326;57,7634;61,35;;;
TLS;Timor-Leste;0;2005;;4312,36;4843,23;4181000000;3,9973;0,6258;75,3153;7,849;3885085;4197381;2025678;86324977;15235010;2025678;4051356;19432391;90210062;8,3692;8,4853;70,0442;72,0009;0,001;0,0005;0,0005
TLS;Timor-Leste;0;2010;;6623,76;6760,5;7002000000;11,9539;0,2226;78,7502;9,301;1626282;14719385;2651038;211070517;34591134;2651038;5302076;49310519;212696799;8,7984;8,8189;77,4122;77,7722;0,0008;0,0004;0,0004
TLS;Timor-Leste;0;2015;;5998,64;5633,24;7107000000;18,3963;0,4996;56,862;13,131;16533523;1512173;556284;737652534;172347466;556284;1112568;173859639;754186057;8,6993;8,6364;75,6776;74,5881;0,0002;0,0001;0,0001
TUN;Tunisia;0;1995;16,177;4483,83;6149,81;40164000000;24,1658;18,9646;29,3951;43,103;795503364;4146499612;4340589382;1083615426;6183153089;4340589382;8681178764;10329652701;1879118790;8,4082;8,7242;70,6984;76,1113;0,2161;0,1081;0,1081
TUN;Tunisia;0;2000;15,691;5993,3;7561,3;57251000000;25,1667;16,1559;26,6525;42,359;804553210;4816919057;4500763272;1413376445;6828350351;4500763272;9001526544;11645269408;2217929655;8,6984;8,9308;75,6621;79,7592;0,1572;0,0786;0,0786
TUN;Tunisia;0;2005;12,819;7947,42;8925,77;79705000000;21,3305;15,8203;26,6015;42,169;1496976374;8595075003;7856404472;2538746118;9910524322;7856404472;15712808944;18505599325;4035722492;8,9806;9,0967;80,6512;82,7499;0,1971;0,0986;0,0986
TUN;Tunisia;0;2010;13,048;10315,34;10528,28;1,09E+11;24,586;16,5284;28,9787;44,932;3039990822;12786631129;12488519645;5375320898;15170490196;12488519645;24977039290;27957121325;8415311720;9,2414;9,2618;85,4032;85,7813;0,2296;0,1148;0,1148
TUN;Tunisia;0;2015;15,4;11486,96;10787,26;1,28E+11;19,8719;15,4559;25,2;44,699;2368371342;11043593113;10769303965;5745571465;12503994591;10769303965;21538607930;23547587704;8113942807;9,349;9,2861;87,4032;86,232;0,1688;0,0844;0,0844
TUR;Turkey;0;1995;7,109;8507,25;11668,15;5,12E+11;23,8356;22,5661;32,0201;22,261;4090862617;14351664882;16053063891;7029329498;23953236855;16053063891;32106127782;38304901737;11120192115;9,0487;9,3646;81,8785;87,6961;0,0627;0,0314;0,0314
TUR;Turkey;0;2000;5,997;10508,87;13258,27;6,8E+11;22,3046;18,7545;26,9026;23,976;3961772216;20324939154;22331674917;10616528772;36085519962;22331674917;44663349834;56410459116;14578300988;9,26;9,4924;85,7471;90,1052;0,0657;0,0328;0,0328
TUR;Turkey;0;2005;9,488;14018,98;15744,75;9,65E+11;26,6508;16,9087;25,3019;26,337;14221457132;50399377509;59819931124;31134487383;67324620430;59819931124;1,2E+11;1,18E+11;45355944515;9,5482;9,6643;91,1675;93,398;0,1239;0,062;0,062
TUR;Turkey;0;2010;11,127;16899,77;17248,63;1,25E+18;24,8681;15,1013;24,6018;26,222;35893392813;63479536039;88541804756;53579780299;94841201067;88541804756;1,77E+11;1,58E+11;89473173112;9,7351;9,7555;94,7713;95,1695;0,1421;0,0711;0,0711
TUR;Turkey;0;2015;10,279;24236,36;22760,06;1,91E+18;29,7089;16,7104;27,9043;27,226;46508688455;81064081450;1,07E+11;68821837888;99297900614;1,07E+11;2,15E+11;1,8E+11;1,15E+11;10,0956;10,0328;101,9213;100,6563;0,1126;0,0563;0,0563
UGA;Uganda;0;1995;;826082;1133,02;15361000000;16,3673;6,2292;13,1061;6,98;68227480;362188358;12463002;563945029;416678975;12463002;24926004;778867333;632172509;6,7167;7,0326;45,114;49,4581;0,0016;0,0008;0,0008
UGA;Uganda;0;2000;;1015,88;1281,67;22166000000;19,234;7,099;21,4382;7,702;126970367;273676439;22824017;996189168;533736944;22824017;45648034;807413383;1123159535;6,9235;7,1559;47,935;51,2072;0,0021;0,001;0,001
UGA;Uganda;0;2005;;1388,84;1559,81;35825000000;22,2017;7,0093;23,5101;5,677;393516137;412755299;114878608;1372947593;668820951;114878608;229757216;1081576250;1766463730;7,2362;7,3523;52,3629;54,0566;0,0064;0,0032;0,0032
UGA;Uganda;0;2010;;1919,8;1959,43;58594000000;25,234;8,5006;18,127;7,074;1030136925;564622822;424476498;3288118506;1275303894;424476498;848952996;1839926716;4318255431;7,56;7,5804;57,1532;57,4626;0,0145;0,0072;0,0072
UGA;Uganda;0;2015;;2267,22;2129,12;80468000000;24,1772;8,7043;20,0099;6,837;1621369178;621104174;615117003;4193748011;1231077547;615117003;1230234006;1852181721;5815117189;7,7263;7,6635;59,6959;58,7287;0,0153;0,0076;0,0076
ARE;UnitedArabEmirates;1;1995;;73319,77;100561,93;1,77E+11;;6,7725;45,5452;33,628;12558393862;15069923229;4927146471;11267985872;12392138958;4927146471;9854292942;27462062187;23826379734;11,2026;11,5185;125,4979;132,6765;0,0557;0,0279;0,0279
ARE;UnitedArabEmirates;1;2000;;86187,51;108736,47;2,58E+11;;9,072;48,517;34,836;25772876228;23579076845;9650549527;17173554251;17584605540;9650549527;19301099054;41163682385;42946430479;11,3643;11,5967;129,1469;134,483;0,0748;0,0374;0,0374
ARE;UnitedArabEmirates;1;2005;;91623,72;102902,8;3,76E+11;18,3792;10,6081;55,6436;40,117;67064905126;47605073164;30989270255;40031973399;39686979771;30989270255;61978540510;87292052935;1,07E+11;11,4254;11,5415;130,5408;133,2071;0,1647;0,0824;0,0824
ARE;UnitedArabEmirates;1;2010;;56457,7;57623,16;4,67E+11;24,7212;7,9684;52,5496;29,305;1,52E+11;44958617307;50390687919;1,01E+11;62166755204;50390687919;1,01E+11;1,07E+11;2,54E+11;10,9412;10,9617;119,7109;120,1584;0,216;0,108;0,108
ARE;UnitedArabEmirates;1;2015;;67127,47;63038,55;6,43E+11;23,4103;8,8485;43,909;33,563;2,52E+11;67597972948;1,15E+11;1,62E+11;1,17E+11;1,15E+11;2,29E+11;1,85E+11;4,14E+11;11,1143;11,0515;123,5287;122,1357;0,3561;0,178;0,178
GBR;UnitedKingdom;1;1995;8,625;21146,82;29003,97;1,23E+18;18,1183;15,6457;24,8888;27,424;35191468668;1,7E+11;1,87E+11;38762235258;1,95E+11;1,87E+11;3,75E+11;3,65E+11;73953703926;9,9592;10,2752;99,1866;105,5795;0,3055;0,1527;0,1527
GBR;UnitedKingdom;1;2000;5,45;26669,01;33646,33;1,57E+18;17,8398;13,0561;22,537;25,167;43980619233;2,49E+11;2,15E+11;80418191096;2,83E+11;2,15E+11;4,3E+11;5,31E+11;1,24E+11;10,1913;10,4237;103,8617;108,6527;0,274;0,137;0,137
GBR;UnitedKingdom;1;2005;4,825;33454,68;37573,02;2,02E+18;16,9563;9,9686;19,7252;22,216;68888340898;3,18E+11;2,86E+11;1,23E+11;3,92E+11;2,86E+11;5,72E+11;7,1E+11;1,91E+11;10,4179;10,534;108,5336;110,966;0,283;0,1415;0,1415
GBR;UnitedKingdom;1;2010;7,9;36038,36;36782,3;2,26E+18;15,3294;8,9319;17,9941;19,21;88114303327;3,24E+11;2,79E+11;1,64E+11;4,49E+11;2,79E+11;5,57E+11;7,74E+11;2,52E+11;10,4923;10,5128;110,0892;110,5184;0,2465;0,1232;0,1232
GBR;UnitedKingdom;1;2015;5,375;41838,62;39290,11;2,72E+18;16,5819;8,9674;17,8482;18,656;1,2E+11;3,34E+11;3,32E+11;1,56E+11;4,62E+11;3,32E+11;6,63E+11;7,96E+11;2,76E+11;10,6416;10,5787;113,2431;111,9095;0,2434;0,1217;0,1217
USA;UnitedStates;1;1995;5,592;28762,68;39449,53;7,66E+17;20,7982;;;23,651;2,33E+11;3,31E+11;4,52E+11;3,25E+11;4,31E+11;4,52E+11;9,04E+11;7,62E+11;5,58E+11;10,2668;10,5828;105,4079;111,9952;0,118;0,059;0,059
USA;UnitedStates;1;2000;3,967;36432,51;45964,23;1,03E+19;23,0386;15,0093;22,4044;23,322;3,31E+11;4,47E+11;6,46E+11;5,65E+11;6,43E+11;6,46E+11;1,29E+12;1,09E+12;8,97E+11;10,5032;10,7356;110,3176;115,2535;0,1256;0,0628;0,0628
USA;UnitedStates;1;2005;5,083;44218,31;49661,68;1,31E+18;22,7679;12,9052;21,2227;21,049;4E+11;4,95E+11;6,69E+11;9,1E+11;8,05E+11;6,69E+11;1,34E+12;1,3E+12;1,31E+12;10,6969;10,813;114,4235;116,9207;0,1021;0,0511;0,0511
USA;UnitedStates;1;2010;9,608;48311,38;49308,67;1,5E+18;17,9834;12,0815;19,7846;18,474;6,53E+11;6,15E+11;8,62E+11;1,14E+19;7,92E+11;8,62E+11;1,72E+12;1,41E+12;1,8E+12;10,7854;10,8059;116,3253;116,7665;0,1152;0,0576;0,0576
USA;UnitedStates;1;2015;5,267;56411,37;52975,2;1,81E+18;19,8102;11,919;19,4419;18,851;8,05E+11;6,87E+11;9,94E+11;1,34E+19;9,52E+11;9,94E+11;1,99E+12;1,64E+12;2,15E+12;10,9404;10,8776;119,6929;118,3217;0,1097;0,0548;0,0548
URY;Uruguay;0;1995;10,3;8615,27;11816,3;27813000000;13,5269;19,6947;28,919;26,652;1403621149;667929886;814974622;1789318992;1015997000;814974622;1629949244;1683926886;3192940141;9,0613;9,3772;82,107;87,9325;0,0586;0,0293;0,0293
URY;Uruguay;0;2000;13,4;9951,93;12555,63;33331000000;14,3185;12,5187;21,8356;24,898;1518839466;749150106;952586077;2210426627;1126813387;952586077;1905172154;1875963493;3729266093;9,2055;9,4379;84,7416;89,0744;0,0572;0,0286;0,0286
URY;Uruguay;0;2005;12,142;11461,33;12872,25;38422000000;16,5475;14,8525;23,7753;22,882;1682013104;1593622640;1014036150;2783970731;779077307;1014036150;2028072300;2372699947;4465983835;9,3467;9,4628;87,3614;89,5451;0,0528;0,0264;0,0264
URY;Uruguay;0;2010;7,033;16627,07;16970,3;56477000000;19,0701;13,5283;24,5289;21,413;3956257794;1454508226;1591961558;6235543518;2082006463;1591961558;3183923116;3536514689;10191801312;9,7188;9,7392;94,4548;94,8524;0,0564;0,0282;0,0282
URY;Uruguay;0;2015;7,517;20901,55;19628,38;72467000000;19,7862;13,2427;25,4418;20,464;4309128545;1766344292;1840404376;6732818605;2670165956;1840404376;3680808752;4436510248;11041947150;9,9476;9,8847;98,9543;97,7079;0,0508;0,0254;0,0254
UZB;Uzbekistan;0;1995;;1649,4;2262,23;37424000000;29,5;;24,1434;33,708;717874952;2059965670;246831184;854920220;1495229215;246831184;493662368;3555194885;1572795172;7,4082;7,7241;54,8809;59,6618;0,0132;0,0066;0,0066
UZB;Uzbekistan;0;2000;;2004,7;2529,18;49152000000;22,1;;20,23;29,321;405460764;969861386;529838813;694091415;1020344702;529838813;1059677626;1990206088;1099552179;7,6032;7,8357;57,8094;61,3974;0,0216;0,0108;0,0108
UZB;Uzbekistan;0;2005;;2763,97;3104,22;71648000000;17,9;;20,7;32,179;1448340907;1339015316;1300259138;1202293660;1009115315;1300259138;2600518276;2348130631;2650634567;7,9244;8,0405;62,7965;64,6499;0,0363;0,0181;0,0181
UZB;Uzbekistan;0;2010;;4277,14;4365,43;1,19E+11;24,5859;;30,3198;37,123;6253680133;1351392045;4196482805;3304528266;2078358775;4196482805;8392965610;3429750820;9558208399;8,361;8,3815;69,907;70,2491;0,0707;0,0354;0,0354
UZB;Uzbekistan;0;2015;;6076,03;5705,92;1,9E+11;23,7109;;31,4991;37,828;4614088085;3522263578;2926735411;5222498527;2384775353;2926735411;5853470822;5907038931;9836586612;8,7121;8,6493;75,9008;74,8097;0,0308;0,0154;0,0154
VNM;Vietnam;0;1995;5,82;1458,9;2000,96;1,05E+11;25,4212;14,9931;28,7559;10,505;2612887000;2437120000;2379931000;5194907000;2371054000;2379931000;4759862000;4808174000;7807794000;7,2854;7,6014;53,0776;57,781;0,0453;0,0227;0,0227
VNM;Vietnam;0;2000;6,42;2058,15;2596,62;1,6E+11;27,6468;18,4469;36,7308;12,436;6349699000;7888258000;6141237000;10591400000;4567243000;6141237000;12282474000;12455501000;16941099000;7,6296;7,862;58,2102;61,8105;0,0769;0,0384;0,0384
VNM;Vietnam;0;2005;5,31;3102,93;3484,91;2,56E+11;31,2736;18,8233;38,1311;18,866;12850297786;19116507464;16156503122;26435735913;9276130418;16156503122;32313006244;28392637882;39286033699;8,0401;8,1562;64,6432;66,5236;0,1264;0,0632;0,0632
VNM;Vietnam;0;2010;4,29;4395,52;4486,26;3,82E+11;32,644;12,9464;32,1319;21,41;30980744526;39840036320;46195936920;60510455250;22588723840;46195936920;92391873840;62428760160;91491199776;8,3883;8,4088;70,3643;70,7075;0,2418;0,1209;0,1209
VNM;Vietnam;0;2015;2,33;6035,02;5667,41;5,53E+11;24,6557;13,6947;33,2501;23,251;73107043589;84911987609;1,3E+11;1,26E+11;37067545253;1,3E+11;2,61E+11;1,22E+11;1,99E+11;8,7053;8,6425;75,7828;74,6926;0,4709;0,2354;0,2354
ZMB;Zambia;0;1995;;1460,96;2003,79;13520000000;;9,1776;34,3135;5,919;620518701;343277952;64225911;474248225;233925297;64225911;128451822;577203249;1094766926;7,2868;7,6028;53,0982;57,8025;0,0095;0,0048;0,0048
ZMB;Zambia;0;2000;;1658,37;2092,25;17554000000;;9,4533;23,2439;5,752;460471631;431532387;140823625;719762558;168052128;140823625;281647250;599584515;1180234189;7,4136;7,646;54,9613;58,4612;0,016;0,008;0,008
ZMB;Zambia;0;2005;;2211,91;2484,2;26640000000;;9,8405;26,8496;6,796;1279746873;527739314;170753570;1975493406;582102764;170753570;341507140;1109842078;3255240279;7,7016;7,8177;59,3148;61,1165;0,0128;0,0064;0,0064
ZMB;Zambia;0;2010;;3197,41;3263,42;44498000000;25,8947;7,5783;32,2389;8,776;4904206432;2288245860;705110716;4689801007;629546652;705110716;1410221432;2917792512;9594007439;8,0701;8,0905;65,1265;65,4567;0,0317;0,0158;0,0158
ZMB;Zambia;0;2015;;3835,84;3602,19;62187000000;38,4531;7,5223;33,6577;11,526;4895108954;2081648505;762199865;7195505267;1196131148;762199865;1524399730;3277779653;12090614221;8,2521;8,1893;68,0979;67,0646;0,0245;0,0123;0,0123
ZWE;Zimbabwe;0;1995;;;;;24,5773;19,2642;25,7002;13,509;784466720;1331204030;670386404;1604131218;1051453440;670386404;1340772808;2382657470;2388597938;;;;;;;
ZWE;Zimbabwe;0;2000;;2159,96;2725,07;25256000000;11,798;13,388;;11,449;815232638;1029983362;481959333;1405102660;479336219;481959333;963918666;1509319581;2220335298;7,6778;7,9102;58,9493;62,572;0,0382;0,0191;0,0191
ZWE;Zimbabwe;0;2005;;1601,9;1799,1;18951000000;2,0004;15,1228;26,478;10,401;1165793239;658427418;494894995;2087893092;261468888;494894995;989789990;919896306;3253686331;7,3789;7,495;54,4488;56,1757;0,0522;0,0261;0,0261
ZWE;Zimbabwe;0;2010;;1633,34;1667,06;20155000000;20,1984;10,933;24,1751;9,439;2446387069;723225132;754634194;3388160612;403789112;754634194;1509268388;1127014244;5834547681;7,3984;7,4188;54,7361;55,0388;0,0749;0,0374;0,0374
ZWE;Zimbabwe;0;2015;;2247,36;2110,47;31766000000;12,2384;8,5988;21,1596;7,275;2726564091;472562099;465376592;3631300812;359135462;465376592;930753184;831697561;6357864903;7,7175;7,6547;59,56;58,5939;0,0293;0,0147;0,0147
